,Query,Target,Stance,data_type
1176,[CLS] we must love our neighbor as being made in the image of god and as an object of his love. ~ saint vincent de paul #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1177,[CLS] @micknugent what nonsense is this colleague of yours writing about?? #everylifematters #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1178,[CLS] @notmuchelse & purely physical enjoyment with no responsibility attached #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1179,[CLS] @eilistweets  surprised? a poll sponsored by biased @amnestyireland was always going to give a pro-abortion result #repealthe8th #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1180,[CLS] @notmuchelse and accepting with love any children arising from union of marriage or at least taking responsibility for life created #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1181,[CLS] living in a pub isnt all that good when your friends turn into alcoholics @jbrowne_94  #refresher #smurf #noonewillunderstand #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1182,[CLS] i can think of a thousand things more important than keith olbermann. #sanctuarycities #irsscandal #benghazi #bergdahl #usdebt #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1183,[CLS] @notmuchelse then make sure udon't get pregnant. and don't kill your child if you do! you are the mom responsible 4child's life! #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1184,[CLS] women have outgrown the common housewife stigma long ago #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1185,[CLS] @djred678 : my views are my own. #alllivesmatter #prebornlivesmatter #abortionisviolence #whyi'mnotvotingforhillary #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1186,[CLS] pro choice? just choose to kill yourself after your baby is born. #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1187,[CLS] @mistyaiya just saw your review of @chadkultgen's book at amazon. i have to say i totally agree with you. a sick marketing ploy. #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1188,"[CLS] basically this documentary is ""you kill babies so we're going to kill you"" lol the irony of pro-lifers. #aftertiller #semst [SEP] legalization of abortion [SEP]",legalization of abortion,1,testA
1189,[CLS] #populationcontrol = controlling the incoming generations. that's why there's #demographicwinter  #epicfail  #philippines #rhlaw. #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1190,[CLS] @bradfischetti just wanted to say that i appreciate the pro life stance. a lot of celebrities are afraid to show a bold stance #lfo #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1191,[CLS] 'snarck' - a snarky hack who puts down ordinary folk who dares question their pontifical commentaries  #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1192,[CLS] dear america: if only a 3d ultrasound picture could evoke the same emotional response. #lifeisprecious #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1193,[CLS] there weren't any volunteers outside abortion clinic when she had her abortion bcs there aren't enough of us. can you join us? 2/2 #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1194,[CLS] #hdr - top set up in the warm up area @huddscriterium ... chilling and chatting with @gabzcullaigh before the racing. #topriders #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1195,"[CLS] @buhayipaglaban so you've blown right past the whole ""women stopped dying after rvw"" thing. #prolifelie #hashtagitall #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1196,[CLS] @gbpstaff 1999 meet the press admitted to being very pro-choice even with late term & partial birth abortions.  he's sick!  #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1197,[CLS] for great is thy mercy toward me; & thou hast delivered my soul from an evil place. amen #christian #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1198,[CLS] @notmuchelse it is no less your child before or after birth. one continuum of life. #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1199,[CLS] these dems' lack of compassion for unborn babies who receive prenatal diagnoses is appalling #theyfeelpain #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1200,[CLS] prayers for babies three babies in urgent need of prayer and intervention in dallas tx  and another in montgomery al  #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1201,[CLS] @notmuchelse no new human individual formed at conception! full complement of human chromosomes unique individual dna and alive. #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1202,[CLS] fyi: unborn babies diagnosed with a disability in the womb can feel pain just as much as a baby without a diagnosis #theyfeelpain #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1203,"[CLS] ,@corasherlock when is ms c case you've been promising happening? when'll a court be asked adjudicate her claims? #repealthe8th #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1204,[CLS] asked a protester-u'll fund the moms?yes-so #announced it in dt #hamont-yo ppl #noabortion=these ppl wth picz will pay 4yo' kids #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1205,[CLS] congrats to my friends at @sbalist and @wrtl for their commitment in getting pain-capable act passed. #wiright #theyfeelpain #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1206,"[CLS] how can someone be calling for abortion in a speech and end it with ""god bless america""? #righttolife #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1207,[CLS] @hillaryclinton #gop as whole party has backwards ideas on #immigration #votingrights #womensright #civilrights. #healthcare #dapa #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1208,"[CLS] @irritatedwoman i don't know about you, but i didn't vote for the gop to capitulate to the dems. #alllivesmatter #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1209,[CLS] was at the planned parenthood protest in #fitchburg today with the image of our lady of america #catholic #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1210,[CLS] @notmuchelse don't get pregnant! make sure you don't get pregnant if you'd just kill your child if you do! @chooseliferacer #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1211,[CLS] i am nazi holocaust survivor and i say that abortion is america's holocaust! -sibylle heidrich von campe #holocaust #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1212,[CLS] @feministspag @1310edhand @1310news we do care about the hurt inflicted upon preborn children through #abortion. #truthtour #ottawa #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1213,[CLS] @jaxlesigh evidence proves that morbidity & mortality rates of legal abortion r a lot higher dan carrying pregnancy 2 term #teens #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1214,[CLS] rt davidharris707: mathewsjeanne thank you 4 your very #kind rt. god bless you #patriot. #babies matter #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1215,[CLS] mathewsjeanne thank you 4 your very #kind rt. god bless you #patriot. #babies matter #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1216,"[CLS] lord jesus,touch my life with your saving power, heal and restore me to      fullnessof life. #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1217,"[CLS] i'm against abortion, gay marriage, and donald trump for president. #gaymarriage #donaldtrump #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1218,"[CLS] hail (mary), full of grace! the lord is with you. (luke 1:28) #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1219,[CLS] you can't say you support women's rights but be against abortion #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1220,"[CLS] natural family planning isn't ""planning"" at all since it just doesn't work. #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1221,"[CLS] rt @randforeman: it's so easy to be pro-choice, especially when you're not the one getting your skull crushed. #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1222,[CLS] #childrenscentre's in the #uk have stay & play sessions for very young / single parents  #childcare #parenting #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1223,[CLS] @libertybleeds every one in congress should attend an abortion procedure especially partial birth that they vote for #ccot #tcot #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1224,[CLS] @ricksantorum: i don't *believe* life begins at conception--i *know* life begins at conception. #nrlc2015 #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1225,"[CLS] before i formed you in the womb i knew you, before you were born i set you apart - jeremiah 1:5 #godislove #youareloved #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1226,[CLS] so the #democrats tore down their own #confederateflag now if they get rid of their #kkk #blackpanthers #alsharpton #hate #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
1227,[CLS] @darealmonielove or these dumb anti-abortion #showthetruth assholes who sit on canadian streets with inaccurate disturbing pics! #semst [SEP] legalization of abortion [SEP],legalization of abortion,1,testA
1228,"[CLS] i was an accidental baby and as far as i know, my parents were happy to have me. #thanksmom #semst [SEP] legalization of abortion [SEP]",legalization of abortion,0,testA
1229,"[CLS] fallopians 3:16 ""not your fuckin' pregnancy - not your fuckin' business!""  #semst [SEP] legalization of abortion [SEP]",legalization of abortion,1,testA
1230,[CLS] babies are humans to support the prolife movement #semst [SEP] legalization of abortion [SEP],legalization of abortion,0,testA
1231,[CLS] @showtruth you're truly unwelcome here. please leave.  #ygk #semst [SEP] legalization of abortion [SEP],legalization of abortion,2,testA
